,STT,Chunk,Context,Position
206,50,Chủ tịch Ủy ban nhân dân các cấp có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại Nghị định này trong phạm vi quản lý của địa phương mình.,"Bối cảnh: Điều 74 thuộc Chương IV của Nghị định 100/2019/NĐ-CP, quy định về thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ và đường sắt. Điều này nêu rõ các cơ quan và cá nhân có thẩm quyền xử phạt trong phạm vi quản lý địa phương, nhằm đảm bảo việc thực thi các quy định pháp luật về an toàn giao thông diễn ra hiệu quả và nghiêm minh."," Điểm: None, Khoản: 1, Điều: Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
207,50,"Cảnh sát giao thông trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại các điểm, khoản, điều của Nghị định này như sau: b) Điểm a, điểm b, điểm d, điểm đ khoản 2; điểm b, điểm c, điểm d, điểm e khoản 3; khoản 4; điểm b khoản 5; điểm a, điểm b, điểm c, điểm d, điểm h khoản 6 Điều 12; c) Khoản 1; điểm b, điểm c, điểm d khoản 2; điểm b khoản 3; điểm a khoản 4; điểm b, điểm c khoản 5 Điều 13; d) Khoản 1, khoản 2, điểm a khoản 3, khoản 4, khoản 4a, khoản 5, khoản 6, khoản 7, khoản 8, điểm a khoản 9 Điều 15; e) Khoản 1; khoản 2; điểm a khoản 3; điểm a, điểm b, điểm c, điểm d, điểm đ, điểm e, điểm p, điểm q khoản 4; khoản 5; điểm d, điểm đ, điểm e, điểm i, điểm m, điểm n, điểm o, điểm p, điểm q khoản 6; điểm a, điểm b, điểm c, điểm h, điểm i khoản 7 Điều 28; g) Điều 29, Điều 30, Điều 31, Điều 32, Điều 33, Điều 34, Điều 35 (trừ điểm b, điểm c khoản 2; điểm a khoản 3; điểm b khoản 4; khoản 5 Điều 35), Điều 36; i) Điểm b, điểm c khoản 1; khoản 2; khoản 3; khoản 4 Điều 40; k) Điều 41, Điều 42, Điều 43, Điều 44, Điều 45, Điều 46, Điều 47; l) Khoản 1, khoản 2, khoản 3, khoản 4, khoản 5 Điều 48; m) Điều 49, Điều 50; n) Khoản 1; khoản 2; khoản 3; điểm a, điểm b, điểm c khoản 4 Điều 51; o) Điều 52; khoản 1, khoản 2, khoản 3 Điều 53; p) Điểm a, điểm c khoản 1; điểm a, điểm b, điểm c khoản 2; khoản 3; khoản 4 Điều 54; q) Điều 56, Điều 57, Điều 58, Điều 59, Điều 60, Điều 61, Điều 62, Điều 63, Điều 64, Điều 65, Điều 66; r) Khoản 2 Điều 67; s) Điểm a, điểm b khoản 1; điểm b, điểm c, điểm đ, điểm e khoản 3 Điều 71; t) Điều 72, Điều 73.","Bối cảnh: Nội dung được trình bày tại Điều 74 của Nghị định 100/2019/NĐ-CP quy định về thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ và đường sắt. Điều này thuộc Chương IV, nơi cụ thể hóa quyền hạn của các cơ quan và cá nhân có thẩm quyền xử phạt các hành vi vi phạm trong quản lý giao thông, từ cấp xã đến cấp tỉnh, nhằm đảm bảo tính hiệu quả trong thực thi pháp luật. Vị trí trong tài liệu: Điểm: b,c,d,e,g,i,k,l,m,n,o,p,q,r,s,t, Khoản: 2, Điều: Điều 74. "," Điểm: b,c,d,e,g,i,k,l,m,n,o,p,q,r,s,t, Khoản: 2, Điều: Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
208,50,"Cảnh sát trật tự, Cảnh sát phản ứng nhanh, Cảnh sát cơ động, Cảnh sát quản lý hành chính về trật tự xã hội trong phạm vi chức năng, nhiệm vụ được giao có liên quan đến trật tự an toàn giao thông đường bộ, đường sắt có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại các điểm, khoản, điều của Nghị định này như sau: a) Điểm đ, điểm g khoản 1; điểm g, điểm h khoản 2; điểm b, điểm d, điểm đ, điểm e, điểm k, điểm r, điểm s khoản 3; điểm b, điểm d, điểm đ, điểm g, điểm i khoản 4; điểm b, điểm c khoản 5; điểm b, điểm c khoản 6; điểm b khoản 7; điểm c khoản 8; khoản 9; khoản 10 Điều 5; b) Điểm g, điểm n khoản 1; điểm a, điểm đ, điểm h, điểm l khoản 2; điểm b, điểm c, điểm d, điểm đ, điểm e, điểm i, điểm k, điểm m, điểm n, điểm o khoản 3; điểm b, điểm d, điểm e, điểm g, điểm h khoản 4; khoản 5; điểm a, điểm c khoản 6; điểm c khoản 7; khoản 8; khoản 9 Điều 6; đ) Điều 12 (trừ điểm a khoản 5, điểm đ khoản 6 Điều 12); e) Khoản 1, khoản 2, khoản 4, khoản 4a, khoản 5 Điều 15; h) Điểm b khoản 3; điểm a, điểm b, điểm c, điểm đ, điểm e, điểm k khoản 5; điểm a, điểm b, điểm c khoản 6; khoản 7a Điều 23; k) Khoản 4, khoản 5 Điều 31; l) Điều 47, Điều 49, Điều 51 (trừ điểm d khoản 4 Điều 51), Điều 52, Điều 53 (trừ khoản 4 Điều 53), Điều 72, Điều 73.","Bối cảnh: Nội dung tại vị trí này thuộc về Điều 74 trong Chương IV của Nghị định 100/2019/NĐ-CP, quy định phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ và đường sắt. Điều này nêu rõ các lực lượng có thẩm quyền xử phạt và cụ thể hóa phạm vi các hành vi vi phạm mà các lực lượng này có thể xử lý, nhằm đảm bảo tính hiệu quả và chính xác trong việc thực thi pháp luật liên quan đến an toàn giao thông."," Điểm: a,b,đ,e,h,k,l, Khoản: 3, Điều: Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
209,50,"Trưởng Công an cấp xã, Trưởng đồn Công an, Trưởng trạm Công an cửa khẩu, khu chế xuất trong phạm vi chức năng, nhiệm vụ được giao có liên quan đến trật tự an toàn giao thông đường bộ, đường sắt có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại các điểm, khoản, điều của Nghị định này như sau: b) Điểm g, điểm n khoản 1; điểm a, điểm đ, điểm h, điểm l khoản 2; điểm c, điểm d, điểm đ, điểm k, điểm m, điểm n, điểm o khoản 3; điểm b, điểm d khoản 4 Điều 6, trừ trường hợp gây tai nạn giao thông; e) Khoản 1, khoản 2, khoản 6, khoản 7 Điều 11; g) điểm đ khoản 2 Điều 12; h) Khoản 1, khoản 2 Điều 15; m) Khoản 1, khoản 2, khoản 3, khoản 4, khoản 6 Điều 47; điểm b, điểm c, điểm d khoản 1 Điều 49; điểm b khoản 1, khoản 2 Điều 53; khoản 1 Điều 72; n) Khoản 1; điểm a, điểm b khoản 2; khoản 3 Điều 73.","Bối cảnh: Tại Điều 74 của Nghị định 100/2019/NĐ-CP, quy định về phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ và đường sắt, nội dung cụ thể được đề cập rõ ràng tới thẩm quyền của Trưởng Công an cấp xã và các đơn vị công an trong xử lý các vi phạm quy định, giúp đảm bảo rằng các lực lượng này đủ quyền hạn để thực thi nhiệm vụ quản lý giao thông hiệu quả. Vị trí: Điểm: b,e,g,h,m,n, Khoản: 4, Điều: Điều 74."," Điểm: b,e,g,h,m,n, Khoản: 4, Điều: Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
210,50,"Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi phạm) dừng, đỗ trên đường bộ; hành vi vi phạm quy định về bảo vệ kết cấu hạ tầng giao thông đường bộ, bảo đảm tiêu chuẩn kỹ thuật của công trình đường bộ, đào tạo sát hạch, cấp Giấy phép lái xe cơ giới đường bộ, hoạt động kiểm định an toàn kỹ thuật và bảo vệ môi trường xe cơ giới và một số hành vi vi phạm khác quy định tại các điểm, khoản, điều của Nghị định này như sau: e) Điều 12, Điều 13, Điều 14, Điều 15; g) Khoản 1; khoản 2; khoản 3; khoản 4; khoản 5; khoản 6; điểm b khoản 7 Điều 16; i) Khoản 3; điểm b khoản 4; khoản 6; khoản 8; khoản 9 Điều 21; l) Điểm a, điểm b khoản 1; điểm a, điểm b, điểm d, điểm đ khoản 2; khoản 3; khoản 4; khoản 5; khoản 6; khoản 7; điểm a, điểm b khoản 8; khoản 8a Điều 24; m) Điểm a, điểm b, điểm c, điểm d, điểm đ, điểm i khoản 2; điểm b, điểm c khoản 3; điểm a, điểm b, điểm c, điểm d, điểm đ, điểm h, điểm i, điểm k, điểm l, điểm m, điểm n, điểm o, điểm p, điểm r, điểm s, điểm t khoản 4; điểm a, điểm b, điểm d, điểm h, điểm i, điểm k, điểm l, điểm n, điểm q khoản 6; điểm a, điểm b, điểm c, điểm d, điểm e, điểm g, điểm k khoản 7; điểm c, điểm d khoản 8 Điều 28; n) Điểm a khoản 2; khoản 3; khoản 6; điểm a, điểm g, điểm h, điểm i, điểm m khoản 7; khoản 8; khoản 9; khoản 10; khoản 11; khoản 12; khoản 13; khoản 14 Điều 30; o) Điều 31; p) Khoản 1; điểm b, điểm c khoản 2; điểm c khoản 3; khoản 4; khoản 5 Điều 35; r) Khoản 2, khoản 3, khoản 4, khoản 5, khoản 6, khoản 7, khoản 8 Điều 47; điểm b khoản 2, điểm b khoản 3 Điều 49 trong trường hợp vi phạm xảy ra tại đường ngang, cầu chung.","Bối cảnh: Điều 74 của Nghị định 100/2019/NĐ-CP quy định về phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ và đường sắt, nhằm xác định rõ các cơ quan và cá nhân có thẩm quyền xử phạt các hành vi vi phạm liên quan đến lĩnh vực này. Điều này không chỉ bao gồm nhiều cấp chính quyền địa phương mà còn các lực lượng như cảnh sát giao thông và thanh tra giao thông, giúp đảm bảo tính hiệu quả và công bằng trong công tác xử lý vi phạm."," Điểm: e,g,i,l,m,n, Khoản: 5, Điều: Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
211,50,"Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường sắt trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại các điểm, khoản, điều của Nghị định này như sau: a) Điều 39, Điều 40, Điều 41, Điều 42, Điều 43, Điều 44, Điều 45, Điều 46, Điều 47; b) Khoản 1; khoản 2; khoản 3; khoản 4; điểm a, điểm b, điểm d khoản 5; khoản 6; khoản 7 Điều 48; c) Khoản 1, khoản 2, khoản 3, khoản 4, khoản 6, khoản 7 Điều 49; d) Điều 50, Điều 51; đ) Khoản 1, khoản 2 Điều 52; e) Điều 53, Điều 54, Điều 55; g) Khoản 1, khoản 2, khoản 3 Điều 56; h) Điều 57; i) Khoản 1, khoản 2 Điều 58; k) Điều 59, Điều 60, Điều 61, Điều 62, Điều 63; l) Khoản 1, khoản 2 Điều 64; m) Điều 65, Điều 66, Điều 67, Điều 68, Điều 69, Điều 70, Điều 71, Điều 72, Điều 73.","Bối cảnh ngắn gọn: Nội dung tại Điều 74 của Nghị định 100/2019/NĐ-CP quy định phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ và đường sắt. Động thái này nhằm mục tiêu củng cố hiệu quả và tính hợp pháp trong việc thực thi các quy định pháp luật về xử phạt vi phạm giao thông. Nội dung cụ thể về quyền hạn xử phạt của Thanh tra giao thông vận tải được nêu rõ nhằm xác định rõ trách nhiệm và quyền hạn của các cơ quan chức năng trong việc xử lý các hành vi vi phạm cụ thể. 

Vị trí trong tài liệu: Điểm: a,b,c,d,đ,e,g,h,i,k,l,m, Khoản: 7, Điều: Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt, Chương: Chương IV"," Điểm: a,b,c,d,đ,e,g,h,i,k,l,m, Khoản: 7, Điều: Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
212,50,"Thanh tra chuyên ngành bảo vệ môi trường, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành bảo vệ môi trường trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm liên quan đến lĩnh vực bảo vệ môi trường được quy định tại các điểm, khoản, điều của Nghị định này như sau: b) Điểm đ khoản 2, khoản 4, điểm a khoản 6 Điều 12; đ) Khoản 1, điểm a khoản 2 Điều 51; e) Điểm a khoản 3 Điều 53; g) Điểm b khoản 2 Điều 73.","Bối cảnh: Điều 74 của Nghị định 100/2019/NĐ-CP quy định về việc phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ và đường sắt. Nội dung cụ thể từ vị trí này đảm bảo rằng các cơ quan thanh tra chuyên ngành bảo vệ môi trường có thẩm quyền xử phạt các hành vi vi phạm liên quan đến bảo vệ môi trường theo quy định. Điều này nằm trong bối cảnh rộng hơn của Chương IV, nơi các quy định về thẩm quyền và thủ tục xử phạt được nêu rõ nhằm đảm bảo việc thực thi pháp luật trong lĩnh vực giao thông hiệu quả và chính xác."," Điểm: b,đ,e,g, Khoản: 8, Điều: Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
213,51,"1. Chủ tịch Ủy ban nhân dân cấp xã có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 5.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt;

c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 10.000.000 đồng;

d) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, điểm b và điểm c khoản 1 Điều 4 Nghị định này.

2. Chủ tịch Ủy ban nhân dân cấp huyện có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 37.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt;

c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn;

d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;

đ) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, điểm b, c, điểm đ và điểm e khoản 1 Điều 4 Nghị định này.

3. Chủ tịch Ủy ban nhân dân cấp tỉnh có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 75.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt;

c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn;

d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;

đ) Áp dụng biện pháp khắc phục hậu quả quy định tại khoản 1 Điều 4 Nghị định này.","Bối cảnh: Điều 75 trong Chương IV của Nghị định 100/2019/NĐ-CP quy định cụ thể thẩm quyền xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt của Chủ tịch Ủy ban nhân dân các cấp, bao gồm các hình thức xử phạt theo cấp xã, huyện và tỉnh, nhằm đảm bảo việc xử lý vi phạm hiệu quả và đúng quy định."," Điều: Điều 75. Thẩm quyền xử phạt của Chủ tịch Ủy ban nhân dân các cấp,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
214,52,"Điều 76. Thẩm quyền xử phạt của Công an nhân dân

1. Chiến sĩ Công an nhân dân đang thi hành công vụ có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt.

2. Thủ trưởng đơn vị Cảnh sát cơ động cấp đại đội, Trưởng trạm, Đội trưởng của người quy định tại khoản 1 Điều này có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 1.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt.

3. Trưởng Công an cấp xã, Trưởng đồn Công an, Trưởng trạm Công an cửa khẩu, khu chế xuất, Tiểu đoàn trưởng Tiểu đoàn Cảnh sát cơ động có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 2.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt;

c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 5.000.000 đồng;

d) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a và điểm c khoản 1 Điều 4 của Nghị định này.","Bối cảnh ngắn gọn: Điều 76 trong Chương IV của Nghị định 100/2019/NĐ-CP quy định về thẩm quyền xử phạt của Công an nhân dân đối với các hành vi vi phạm giao thông đường bộ và đường sắt. Nội dung đưa ra các mức phạt cụ thể và thẩm quyền của các cấp trong lực lượng Công an, từ chiến sĩ đến giám đốc Công an cấp tỉnh, nhằm đảm bảo quản lý và xử lý vi phạm hiệu quả trong lĩnh vực giao thông. "," Điểm: None, Khoản: 1, Điều: Điều 76. Thẩm quyền xử phạt của Công an nhân dân,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
215,52,"4. Trưởng Công an cấp huyện; Trưởng phòng nghiệp vụ thuộc Cục Cảnh sát giao thông; Trưởng phòng nghiệp vụ thuộc Cục Cảnh sát quản lý hành chính về trật tự xã hội, Trưởng, phòng nghiệp vụ thuộc Cục Cảnh sát phòng cháy, chữa cháy và cứu nạn, cứu hộ; Trưởng phòng Công an cấp tỉnh gồm Trưởng phòng Cảnh sát quản lý hành chính về trật tự xã hội, Trưởng phòng Cảnh sát giao thông, Trưởng phòng Cảnh sát giao thông đường bộ - đường sắt, Trưởng phòng Cảnh sát giao thông đường bộ, Trưởng phòng Cảnh sát cơ động, Trưởng phòng Cảnh sát phòng cháy, chữa cháy và cứu nạn, cứu hộ, Trung đoàn trưởng Trung đoàn Cảnh sát cơ động có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 15.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt;

c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn;

d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 30.000.000 đồng;

đ) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm a, điểm c và điểm e khoản 1 Điều 4 Nghị định này.","Vị trí: Điểm: a,b,c,d,đ, Khoản: 4, Điều: Điều 76. Thẩm quyền xử phạt của Công an nhân dân, Chương: Chương IV

Bối cảnh: Điều 76 thuộc Chương IV của Nghị định 100/2019/NĐ-CP quy định về thẩm quyền và thủ tục xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt. Điều này xác định rõ thẩm quyền xử phạt của các cấp Công an nhân dân cho các hành vi vi phạm giao thông cụ thể, bao gồm các mức phạt tiền, biện pháp tịch thu và đình chỉ giấy phép hoặc hoạt động."," Điểm: a,b,c,d,đ, Khoản: 4, Điều: Điều 76. Thẩm quyền xử phạt của Công an nhân dân,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
216,52,"5. Giám đốc Công an cấp tỉnh có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 37.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt;

c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn;

d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;

đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại các điểm a, điểm c, điểm đ và điểm e khoản 1 Điều 4 Nghị định này.","Điều 76 trong Chương IV của Nghị định 100/2019/NĐ-CP quy định thẩm quyền xử phạt của Công an nhân dân đối với các hành vi vi phạm giao thông, từ mức phạt cảnh cáo đến mức phạt tiền tối đa 37.500.000 đồng, bao gồm các biện pháp như tịch thu tang vật và đình chỉ hoạt động. Điều này nằm trong tổng thể quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt."," Điểm: a,b,c,d,đ, Khoản: 5, Điều: Điều 76. Thẩm quyền xử phạt của Công an nhân dân,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
217,52,"6. Cục trưởng Cục Cảnh sát giao thông, Cục trưởng Cục Cảnh sát quản lý hành chính về trật tự xã hội, Cục trưởng Cục Cảnh sát phòng cháy, chữa cháy và cứu nạn, cứu hộ, Tư lệnh Cảnh sát cơ động có quyền:

a) Phạt cảnh cáo;

b) Phạt tiền đến 75.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt;

c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn;

d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;

đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại các điểm a, điểm c, điểm đ và điểm e khoản 1 Điều 4 Nghị định này.","Bối cảnh: Điều 76 trong Chương IV của Nghị định 100/2019/NĐ-CP quy định về thẩm quyền xử phạt của Công an nhân dân trong lĩnh vực giao thông đường bộ và đường sắt, nêu rõ các mức phạt và quyền hạn của từng cấp lãnh đạo Công an trong việc áp dụng biện pháp xử lý vi phạm hành chính nhằm đảm bảo trật tự an toàn giao thông. Vị trí: Điểm: a,b,c,d,đ, Khoản: 6, Điều: Điều 76."," Điểm: a,b,c,d,đ, Khoản: 6, Điều: Điều 76. Thẩm quyền xử phạt của Công an nhân dân,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
218,53,"Thanh tra viên, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đang thi hành công vụ có quyền: a) Phạt cảnh cáo; b) Phạt tiền đến 500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt; c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 1.000.000 đồng; d) Áp dụng các biện pháp khắc phục hậu quả quy định tại các điểm a và điểm c khoản 1 Điều 4 Nghị định này. Chánh Thanh tra Sở Giao thông vận tải, Chánh Thanh tra Sở Tài nguyên và Môi trường, Chánh Thanh tra Cục Hàng không Việt Nam, Chánh Thanh tra Cục Hàng hải Việt Nam, Thủ trưởng cơ quan quản lý đường bộ ở khu vực thuộc Tổng cục Đường bộ Việt Nam, Trưởng đoàn thanh tra chuyên ngành của Sở Giao thông vận tải, Trưởng đoàn thanh tra chuyên ngành của Sở Tài nguyên và Môi trường, Trưởng đoàn thanh tra chuyên ngành của Tổng cục Môi trường, Trưởng đoàn thanh tra chuyên ngành của Tổng cục Đường bộ Việt Nam, Trưởng đoàn thanh tra chuyên ngành của Cục Đường sắt Việt Nam, Trưởng đoàn thanh tra chuyên ngành của cơ quan quản lý đường bộ ở khu vực thuộc Tổng cục Đường bộ Việt Nam có quyền: a) Phạt cảnh cáo; b) Phạt tiền đến 37.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ, đường sắt; c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn; d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 75.000.000 đồng; đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 1 Điều 4 Nghị định này.","Bối cảnh ngắn gọn: Điều 77 thuộc Chương IV của Nghị định 100/2019/NĐ-CP quy định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ và đường sắt. Điều này cụ thể hóa quyền xử phạt của các thanh tra viên và lãnh đạo các cơ quan quản lý, bao gồm các mức phạt và biện pháp khắc phục hậu quả tùy theo cấp bậc. Vị trí: Điểm: a,b,c,d, Khoản: 1, Điều: Điều 77."," Điểm: a,b,c,d, Khoản: 1, Điều: Điều 77. Thẩm quyền xử phạt của Thanh tra chuyên ngành, Cảng vụ hàng hải, Cảng vụ hàng không, Cảng vụ đường thủy nội địa,  Chương: Chương IV
THẨM QUYỀN, THỦ TỤC XỬ PHẠT, Luật: Nghị định 100/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ và đường sắt"
